CLASSV93P0029S11641	8	0	11	0	AAAAAA00A0000A00000	1	CCCLCLA1416411641	0
880ethanolCLASS	5	7	3	0	000aaaaaaaAAAAA	1	8888880SSSASSLASS	0
1499	0	0	4	0	0000	1	11141499994991499	0
)(10g	0	1	2	1	00a	1	)))()(1g0g10g(10g	0
colorofthereactionmixture	0	25	0	0	aaaaaaaaaaaaaaaaaaaaaaaaa	1	cccocolereureture	0
15CLASSV93P0029S1	8	0	9	0	00AAAAAA00A0000A0	1	111515C1S19S129S1	0
V93P0029S1236237	3	0	13	0	A00A0000A0000000	1	VVV9V937372376237	0
bydecantationofthe	0	18	0	0	aaaaaaaaaaaaaaaaaa	1	bbbybydehethefthe	0
Note8).The	2	5	1	1	Aaaa0Aaa	1	NNNoNoteheThe.The	0
witha3.5-cmellipsoidal	0	18	2	1	aaaaa00aaaaaaaaaaaaa	1	wwwiwitlaldalidal	0
Thefiltrateisconcentrated	1	24	0	0	Aaaaaaaaaaaaaaaaaaaaaaaaa	1	TTThThededtedated	0
V93P0029T04043	3	0	11	0	A00A0000A00000	1	VVV9V933430434043	0
(25	0	0	2	1	00	0		0
transferredintoa50mL	1	17	2	0	aaaaaaaaaaaaaaaa00aA	1	tttrtraLmL0mL50mL	0
g,214	0	1	3	1	a000	1	ggg,g,2414214,214	0
S1226234	1	0	7	0	A0000000	1	SSS1S124342346234	0
25mL	1	1	2	0	00aA	1	222525mLmL5mL25mL	0
bromideCLASSV93P0029	7	7	6	0	aaaaaaaAAAAAA00A0000	1	bbbrbro9290290029	0
(Note6).	1	3	1	1	Aaaa0	1	(((N(No.).6).e6).	0
).Thefiltrateis	1	12	0	1	Aaaaaaaaaaaaa	1	))).).Tsiseisteis	0
cakerinsedwithethylacetate	0	26	0	0	aaaaaaaaaaaaaaaaaaaaaaaaaa	1	cccacaketeatetate	0
acetate(1.5L)	1	7	2	1	aaaaaaa00A	1	aaacace)L)5L).5L)	0
)waapplied	0	9	0	1	aaaaaaaaa	1	)))w)wadediedlied	0
appliedto	0	9	0	0	aaaaaaaaa	1	aaapappotodtoedto	0
).Figure1	1	5	1	1	Aaaaaa0	1	))).).F1e1re1ure1	0
reactionmixtureis	0	17	0	0	aaaaaaaaaaaaaaaaa	1	rrrereasiseisreis	0
43HMFCLASS	8	0	2	0	00AAAAAAAA	1	444343HSSSASSLASS	0
round-bottomedflask(Note6	1	21	1	1	aaaaaaaaaaaaaaaaaaAaaa0	1	rrrorou6e6te6ote6	0
downto	0	6	0	0	aaaaaa	1	dddodowotontownto	0
1CLASSV93P0029	7	0	7	0	0AAAAAA00A0000	1	111C1CL9290290029	0
titlecompounda	0	14	0	0	aaaaaaaaaaaaaa	1	tttititadandaunda	0
mmHg).Thetitle	2	10	0	1	aaAaAaaaaaaa	1	mmmmmmHeletleitle	0
5).After	1	4	1	1	0Aaaaa	1	555)5).rerterfter	0
(Hydroxymethyl)	1	12	0	1	Aaaaaaaaaaaaa	1	(((H(Hy)l)yl)hyl)	0
water	0	5	0	0	aaaaa	1	wwwawatrerterater	1
79%)with97	0	4	4	1	00aaaa00	1	777979%797h97th97	0
adeeplyorange	0	13	0	0	aaaaaaaaaaaaa	1	aaadadeegengeange	0
ismonitoredbyathermometer	0	25	0	0	aaaaaaaaaaaaaaaaaaaaaaaaa	1	iiisismrertereter	0
1257ethylacetate	0	12	4	0	0000aaaaaaaaaaaa	1	1112125eteatetate	0
temperature.Theprecipitateis	1	26	0	1	aaaaaaaaaaaAaaaaaaaaaaaaaaa	1	tttetemsiseisteis	0
(32°C,15	1	0	4	1	00A00	1	(((3(32515,15C,15	0
columnchromatography(Note	1	23	0	1	aaaaaaaaaaaaaaaaaaaaAaaa	1	cccocoleteoteNote	0
bathat	0	6	0	0	aaaaaa	1	bbbabattathatthat	0
.Theflaskis	1	9	0	1	Aaaaaaaaaa	1	...T.Thsiskisskis	0
2371	0	0	4	0	0000	1	22232371713712371	0
chromatography(	0	14	0	1	aaaaaaaaaaaaaa	1	ccchchr(y(hy(phy(	0
).Thetitlecompound	1	15	0	1	Aaaaaaaaaaaaaaaa	1	))).).Tdndundound	0
1680ethyl	0	5	4	0	0000aaaaa	1	1116168lylhylthyl	0
When	1	3	0	0	Aaaa	1	WWWhWhenenhenWhen	0
,50°C	1	0	2	1	00A	1	,,,5,50C°C0°C50°C	0
temperaturereach90°C	1	16	2	0	aaaaaaaaaaaaaaaa00A	1	tttetemC°C0°C90°C	0
25mL),	1	1	2	1	00aA	1	222525m,),L),mL),	0
.Absoluteethanol(	1	14	0	1	Aaaaaaaaaaaaaaa	1	...A.Ab(l(ol(nol(	0
waterCLASSV93P0029	7	5	6	0	aaaaaAAAAAA00A0000	1	wwwawat9290290029	0
L)under	1	5	0	1	Aaaaaa	1	LLL)L)urerdernder	0
mL)andfructose	1	12	0	1	aAaaaaaaaaaaa	1	mmmLmL)eseosetose	0
%w/w)(	0	2	0	1	aa	1	%%%w%w/()(w)(/w)(	0
CLASSV93P0029S127	8	0	9	0	AAAAAA00A0000A000	1	CCCLCLA727127S127	0
followedbyimmediateadditionof	0	29	0	0	aaaaaaaaaaaaaaaaaaaaaaaaaaaaa	1	fffofolfofnofonof	0
(Note8)	1	3	1	1	Aaaa0	1	(((N(No)8)e8)te8)	0
give	0	4	0	0	aaaa	1	gggigiveveivegive	0
by	0	2	0	0	aa	0		0
flaskand	0	8	0	0	aaaaaaaa	1	ffflfladndandkand	0
g,0.056mol)	0	4	4	1	a0000aaa	1	ggg,g,0)l)ol)mol)	0
).A500-mLsingle-necked	2	13	3	1	A000aAaaaaaaaaaaaa	1	))).).Adedkedcked	0
brown(Note5)	1	8	1	1	aaaaaAaaa0	1	bbbrbro)5)e5)te5)	0
Thecollectedfiltrateisvacuum-filtered	1	35	0	1	Aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa	1	TTThThededredered	0
V93P0029S1145171	3	0	13	0	A00A0000A0000000	1	VVV9V931711715171	0
90°C(	1	0	2	1	00A	1	999090°(C(°C(0°C(	0
.Thereactionmixture	1	17	0	1	Aaaaaaaaaaaaaaaaaa	1	...T.Thereureture	0
5mL)andfructose	1	12	1	1	0aAaaaaaaaaaaa	1	555m5mLeseosetose	0
171tetraethylammonium	0	18	3	0	000aaaaaaaaaaaaaaaaaa	1	1117171mumiumnium	0
byrotaryevaporation(	0	19	0	1	aaaaaaaaaaaaaaaaaaa	1	bbbybyr(n(on(ion(	0
solutionintoa2-Lsingle-necked	1	25	1	1	aaaaaaaaaaaaa0Aaaaaaaaaaaaa	1	sssosoldedkedcked	0
aanorange	0	9	0	0	aaaaaaaaa	1	aaaaaanegengeange	0
solution.Thereaction	1	18	0	1	aaaaaaaaAaaaaaaaaaa	1	sssosolnoniontion	0
acetateCLASSV93P0029S1209	8	7	10	0	aaaaaaaAAAAAA00A0000A0000	1	aaacace9092091209	0
).After	1	4	0	1	Aaaaa	1	))).).Arerterfter	0
1601silica	0	6	4	0	0000aaaaaa	1	1116160acaicalica	0
anhydrousethanol	0	16	0	0	aaaaaaaaaaaaaaaa	1	aaananhlolnolanol	0
placedin	0	8	0	0	aaaaaaaa	1	ppplplanindinedin	0
chargedwithtetraethylammoniumbromide	0	36	0	0	aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa	1	ccchchaedeidemide	0
sourceandthesolutionseparated	0	29	0	0	aaaaaaaaaaaaaaaaaaaaaaaaaaaaa	1	sssosoudedtedated	0
andtheresidualorganic	0	21	0	0	aaaaaaaaaaaaaaaaaaaaa	1	aaanandcicnicanic	0
V93P0029S116671680	3	0	15	0	A00A0000A000000000	1	VVV9V930806801680	0
evaporatorfor	0	13	0	0	aaaaaaaaaaaaa	1	eeevevarorforrfor	0
purity	0	6	0	0	aaaaaa	1	pppupurytyityrity	0
obtaineda	0	9	0	0	aaaaaaaaa	1	ooobobtadaedaneda	0
1),distilledwater	0	14	1	1	0aaaaaaaaaaaaaa	1	111)1),rerterater	0
filtrateisconcentratedby	0	24	0	0	aaaaaaaaaaaaaaaaaaaaaaaa	1	fffifilybydbyedby	0
237	0	0	3	0	000	0		0
internaltemperaturereach96-98	0	24	4	1	aaaaaaaaaaaaaaaaaaaaaaaa0000	1	iiinint898-986-98	0
filtrate	0	8	0	0	aaaaaaaa	1	fffifileteaterate	0
.A3.5-cm	1	2	2	1	A00aa	1	...A.A3mcm-cm5-cm	0
1	0	0	1	0	0	0		1
thisperiodthe	0	13	0	0	aaaaaaaaaaaaa	1	ttththiehethedthe	0
arotaryevaporator	0	17	0	0	aaaaaaaaaaaaaaaaa	1	aaararorortorator	0
385-(Hydroxymethyl)	1	12	3	1	000Aaaaaaaaaaaaa	1	3338385)l)yl)hyl)	0
furfuralCLASS	5	8	0	0	aaaaaaaaAAAAA	1	fffufurSSSASSLASS	0
12)	0	0	2	1	00	0		0
S11322	1	0	5	0	A00000	1	SSS1S112223221322	0
50mLsingle-neckedround-bottomedflask	1	31	2	1	00aAaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa	1	555050mkskasklask	0
S11499	1	0	5	0	A00000	1	SSS1S119994991499	0
removedin	0	9	0	0	aaaaaaaaa	1	rrreremnindinedin	0
thetetraethylammonium	0	21	0	0	aaaaaaaaaaaaaaaaaaaaa	1	ttththemumiumnium	0
(Note	1	3	0	1	Aaaa	1	(((N(NoeteoteNote	0
thehotsolutionintoa	0	19	0	0	aaaaaaaaaaaaaaaaaaa	1	ttththeaoatoantoa	0
5.5	0	0	2	1	00	0		0
absoluteanhydrousethanol(25	0	24	2	1	aaaaaaaaaaaaaaaaaaaaaaaa00	1	aaababs525(25l(25	0
liquid	0	6	0	0	aaaaaa	1	llliliqdiduidquid	0
Note11).	1	3	2	1	Aaaa00	1	NNNoNot.).1).11).	0
mL)(Notes9	2	5	1	1	aAAaaaa0	1	mmmLmL)9s9es9tes9	0
S1873880ethanol	1	7	7	0	A0000000aaaaaaa	1	SSS1S18lolnolanol	0
S1873	1	0	4	0	A0000	1	SSS1S183738731873	0
inanoilbath	0	11	0	0	aaaaaaaaaaa	1	iiininahthathbath	0
istransferredintoa	0	18	0	0	aaaaaaaaaaaaaaaaaa	1	iiisistaoatoantoa	0
at100°C.The	2	4	3	1	aa000AAaa	1	aaatat1eheThe.The	0
bromideCLASSV93P0029S1	8	7	7	0	aaaaaaaAAAAAA00A0000A0	1	bbbrbro1S19S129S1	0
iscontinuedfor15min	0	17	2	0	aaaaaaaaaaaaaa00aaa	1	iiisiscninmin5min	0
theethanol	0	10	0	0	aaaaaaaaaa	1	ttththelolnolanol	0
.Afterthisperiodthe	1	17	0	1	Aaaaaaaaaaaaaaaaaa	1	...A.Afehethedthe	0
,15mmHg)	1	3	2	1	00aaAa	1	,,,1,15)g)Hg)mHg)	0
5.5g	0	1	2	1	00a	1	555.5.5g5g.5g5.5g	0
throughapadof	0	13	0	0	aaaaaaaaaaaaa	1	ttththrfofdofadof	0
1.ReactionAssembly	2	14	1	1	0AaaaaaaaAaaaaaaa	1	111.1.Rylyblymbly	0
thereactionmixtureturnbrown	0	27	0	0	aaaaaaaaaaaaaaaaaaaaaaaaaaa	1	ttththenwnownrown	0
S116671680ethyl	1	5	9	0	A000000000aaaaa	1	SSS1S11lylhylthyl	0
2).A500-mL	2	1	4	1	0A000aA	1	222)2).LmL-mL0-mL	0
bathat100°C.	1	6	3	1	aaaaaa000A	1	bbbabat.C.°C.0°C.	0
(Note4)is	1	5	1	1	Aaaa0aa	1	(((N(Nosis)is4)is	0
vacuo(0.5mmHg	1	8	2	1	aaaaa00aaAa	1	vvvavacgHgmHgmmHg	0
solution.The	1	10	0	1	aaaaaaaaAaa	1	sssosoleheThe.The	0
1191ethanol	0	7	4	0	0000aaaaaaa	1	1111119lolnolanol	0
V93P0029S1236	3	0	10	0	A00A0000A0000	1	VVV9V936362361236	0
5.8-6.1	0	0	4	1	0000	1	555.5.81.16.1-6.1	0
flaskisplaced	0	13	0	0	aaaaaaaaaaaaa	1	ffflfladedcedaced	0
residualorganicsolventisremoved	0	31	0	0	aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa	1	rrreresdedvedoved	0
CLASSV93P0029S115911601	8	0	15	0	AAAAAA00A0000A000000000	1	CCCLCLA1016011601	0
waappliedtogive	0	15	0	0	aaaaaaaaaaaaaaa	1	wwwawaaeveivegive	0
13,14	0	0	4	1	0000	1	111313,414,143,14	0
1257ethylacetateCLASS	5	12	4	0	0000aaaaaaaaaaaaAAAAA	1	1112125SSSASSLASS	0
and15	0	3	2	0	aaa00	1	aaanand515d15nd15	0
Thereactiontemperatureis	1	23	0	0	Aaaaaaaaaaaaaaaaaaaaaaaa	1	TTThThesiseisreis	0
bath	0	4	0	0	aaaa	1	bbbabaththathbath	0
and10	0	3	2	0	aaa00	1	aaanand010d10nd10	0
isvacuum-filteredthrough	0	23	0	1	aaaaaaaaaaaaaaaaaaaaaaa	1	iiisisvhghughough	0
removedfromtheheatsource	0	24	0	0	aaaaaaaaaaaaaaaaaaaaaaaa	1	rrreremecerceurce	0
theAmberlyst®15by	1	13	2	0	aaaAaaaaaaaa00aa	1	ttththeyby5by15by	0
filtrateisvacuum-filtered	0	24	0	1	aaaaaaaaaaaaaaaaaaaaaaaa	1	fffifildedredered	0
226234fructoseCLASS	5	8	6	0	000000aaaaaaaaAAAAA	1	2222226SSSASSLASS	0
furfural(	0	8	0	1	aaaaaaaa	1	fffufur(l(al(ral(	0
0.056	0	0	4	1	0000	1	000.0.0656056.056	0
100°C.The	2	2	3	1	000AAaa	1	1110100eheThe.The	0
Note4)isadded	1	10	1	1	Aaaa0aaaaaaa	1	NNNoNotdeddeddded	0
andthecakerinsed	0	16	0	0	aaaaaaaaaaaaaaaa	1	aaananddedsednsed	0
V93P0029S1145171tetraethylammonium	3	18	13	0	A00A0000A0000000aaaaaaaaaaaaaaaaaa	1	VVV9V93mumiumnium	0
)wa	0	2	0	1	aa	0		0
°C(Note3	2	3	1	1	AAaaa0	1	°°°C°C(3e3te3ote3	0
,whichisfollowedby	0	17	0	1	aaaaaaaaaaaaaaaaa	1	,,,w,whybydbyedby	0
Thefiltrate	1	10	0	0	Aaaaaaaaaaa	1	TTThTheeteaterate	0
90-92	0	0	4	1	0000	1	999090-292-920-92	0
thecatalystafter	0	16	0	0	aaaaaaaaaaaaaaaa	1	ttththererterfter	0
theresidue	0	10	0	0	aaaaaaaaaa	1	ttththeeuedueidue	0
ethylacetate(100	0	12	3	1	aaaaaaaaaaaa000	1	eeeteth000100(100	0
5.8-6.1g,	0	1	4	1	0000a	1	555.5.8,g,1g,.1g,	0
Note7).A	2	3	1	1	Aaaa0A	1	NNNoNotA.A).A7).A	0
g,214mmol	0	5	3	1	a000aaaa	1	ggg,g,2lolmolmmol	0
1.5L)	1	0	2	1	00A	1	111.1.5)L)5L).5L)	0
hotsolution	0	11	0	0	aaaaaaaaaaa	1	hhhohotnoniontion	0
79%	0	0	2	1	00	0		0
Thestirringis	1	12	0	0	Aaaaaaaaaaaaa	1	TTThThesisgisngis	0
16671680ethylacetate	0	12	8	0	00000000aaaaaaaaaaaa	1	1116166eteatetate	0
athermometer	0	12	0	0	aaaaaaaaaaaa	1	aaatathrertereter	0
T040	1	0	3	0	A000	1	TTT0T04040040T040	0
downtoroomtemperature.	0	21	0	1	aaaaaaaaaaaaaaaaaaaaa	1	dddodow.e.re.ure.	0
)furfural(2)	0	8	1	1	aaaaaaaa0	1	)))f)fu)2)(2)l(2)	0
S114991512ethylacetate	1	12	9	0	A000000000aaaaaaaaaaaa	1	SSS1S11eteatetate	0
(1)(10	0	0	3	1	000	1	(((1(1)010(10)(10	0
.Thecollected	1	11	0	1	Aaaaaaaaaaaa	1	...T.Thdedtedcted	0
).Theoily	1	6	0	1	Aaaaaaa	1	))).).Tylyilyoily	0
mixture.Whenthe	1	13	0	1	aaaaaaaAaaaaaa	1	mmmimixehethenthe	0
)isadded	0	7	0	1	aaaaaaa	1	)))i)isdeddeddded	0
90-92%purity(Note	1	9	4	1	0000aaaaaaAaaa	1	999090-eteoteNote	0
theinternal	0	11	0	0	aaaaaaaaaaa	1	ttththelalnalrnal	0
.After	1	4	0	1	Aaaaa	1	...A.Afrerterfter	0
14and15	0	3	4	0	00aaa00	1	111414a515d15nd15	0
appliedtogivethetitle	0	21	0	0	aaaaaaaaaaaaaaaaaaaaa	1	aaapappeletleitle	0
turn	0	4	0	0	aaaa	1	tttuturnrnurnturn	0
fromtheAmberlyst®15by	1	17	2	0	aaaaaaaAaaaaaaaa00aa	1	fffrfroyby5by15by	0
barischarged	0	12	0	0	aaaaaaaaaaaa	1	bbbabardedgedrged	0
.Theflaskisplaced	1	15	0	1	Aaaaaaaaaaaaaaaa	1	...T.Thdedcedaced	0
759772Amberlyst®15CLASS	6	8	8	0	000000Aaaaaaaaa00AAAAA	1	7775759SSSASSLASS	0
temperaturereach96-98°Cand	1	19	4	1	aaaaaaaaaaaaaaaa0000Aaaa	1	tttetemdndandCand	0
tetraethylammoniumbromideis	0	27	0	0	aaaaaaaaaaaaaaaaaaaaaaaaaaa	1	tttetetsiseisdeis	0
50mLsingle-necked	1	13	2	1	00aAaaaaaaaaaaaa	1	555050mdedkedcked	0
ona	0	3	0	0	aaa	0		0
)5-(Hydroxymethyl)	1	12	1	1	0Aaaaaaaaaaaaa	1	)))5)5-)l)yl)hyl)	0
15by	0	2	2	0	00aa	1	111515byby5by15by	0
Note12)	1	3	2	1	Aaaa00	1	NNNoNot)2)12)e12)	0
decantation	0	11	0	0	aaaaaaaaaaa	1	dddedecnoniontion	0
90°C	1	0	2	0	00A	1	999090°C°C0°C90°C	0
togivethe	0	9	0	0	aaaaaaaaa	1	tttotogehetheethe	0
fromtheheatsourceand	0	20	0	0	aaaaaaaaaaaaaaaaaaaa	1	fffrfrodndandeand	0
HMF)5-	3	0	1	1	AAA0	1	HHHMHMF-5-)5-F)5-	0
2	0	0	1	0	0	0		1
1g	0	1	1	0	0a	0		0
1h	0	1	1	0	0a	0		0
T01338	1	0	5	0	A00000	1	TTT0T018383381338	0
washthecatalyst	0	15	0	0	aaaaaaaaaaaaaaa	1	wwwawaststystlyst	0
isfollowed	0	10	0	0	aaaaaaaaaa	1	iiisisfdedwedowed	0
15CLASSV93P0029S1873	8	0	12	0	00AAAAAA00A0000A0000	1	111515C3738731873	0
g,79	0	1	2	1	a00	1	ggg,g,7979,79g,79	0
isobtained	0	10	0	0	aaaaaaaaaa	1	iiisisodednedined	0
aqueoussolution.Thereaction	1	25	0	1	aaaaaaaaaaaaaaaAaaaaaaaaaa	1	aaaqaqunoniontion	0
S1209214	1	0	7	0	A0000000	1	SSS1S124142149214	0
reach90	0	5	2	0	aaaaa00	1	rrrerea090h90ch90	0
11841191	0	0	8	0	00000000	1	11111181911911191	0
,79%)	0	0	2	1	00	1	,,,7,79)%)9%)79%)	0
iscooleddowntoroom	0	18	0	0	aaaaaaaaaaaaaaaaaa	1	iiisiscmomoomroom	0
ReactionAssemblyV93P0029S11499	5	14	11	0	AaaaaaaaAaaaaaaaA00A0000A00000	1	RRReRea9994991499	0
,50	0	0	2	1	00	0		0
10	0	0	2	0	00	0		0
13	0	0	2	0	00	0		0
12	0	0	2	0	00	0		0
15	0	0	2	0	00	0		0
14	0	0	2	0	00	0		0
transferred	0	11	0	0	aaaaaaaaaaa	1	tttrtradedredrred	0
1)	0	0	1	1	0	0		0
)5-(	0	0	1	1	0	1	)))5)5-(-(5-()5-(	0
obtainedadeeply	0	15	0	0	aaaaaaaaaaaaaaa	1	ooobobtylyplyeply	0
1.	0	0	1	1	0	0		0
and	0	3	0	0	aaa	0		0
Thefiltrateis	1	12	0	0	Aaaaaaaaaaaaa	1	TTThThesiseisteis	0
V93P0029S114991512ethyl	3	5	15	0	A00A0000A000000000aaaaa	1	VVV9V93lylhylthyl	0
226234fructoseCLASSV93P0029	7	8	12	0	000000aaaaaaaaAAAAAA00A0000	1	22222269290290029	0
frittedfilter	0	13	0	0	aaaaaaaaaaaaa	1	fffrfrirerterlter	0
adeeplyorangeliquid(	0	19	0	1	aaaaaaaaaaaaaaaaaaa	1	aaadade(d(id(uid(	0
furfuralCLASSV93P0029S1	8	8	7	0	aaaaaaaaAAAAAA00A0000A0	1	fffufur1S19S129S1	0
214waterCLASSV93P0029	7	5	9	0	000aaaaaAAAAAA00A0000	1	22212149290290029	0
thesolutionseparated	0	20	0	0	aaaaaaaaaaaaaaaaaaaa	1	ttththededtedated	0
deeplyorangeliquid	0	18	0	0	aaaaaaaaaaaaaaaaaa	1	dddedeediduidquid	0
V93P0029T040	3	0	9	0	A00A0000A000	1	VVV9V93040040T040	0
transferredintoa50	0	16	2	0	aaaaaaaaaaaaaaaa00	1	tttrtra050a50oa50	0
,distilledwater(	0	14	0	1	aaaaaaaaaaaaaa	1	,,,d,di(r(er(ter(	0
50°C)	1	0	2	1	00A	1	555050°)C)°C)0°C)	0
S1949956ethanol	1	7	7	0	A0000000aaaaaaa	1	SSS1S19lolnolanol	0
thermometer	0	11	0	0	aaaaaaaaaaa	1	ttththerertereter	0
equippedwitha3.5-cmellipsoidal	0	26	2	1	aaaaaaaaaaaaa00aaaaaaaaaaaaa	1	eeeqequlaldalidal	0
S114991512ethyl	1	5	9	0	A000000000aaaaa	1	SSS1S11lylhylthyl	0
temperatureismonitored	0	22	0	0	aaaaaaaaaaaaaaaaaaaaaa	1	tttetemdedredored	0
880ethanolCLASSV93P0029S1	8	7	10	0	000aaaaaaaAAAAAA00A0000A0	1	88888801S19S129S1	0
Note3),Amberlyst®	2	11	1	1	Aaaa0Aaaaaaaaa	1	NNNoNot®t®st®yst®	0
intoa50mLsingle-necked	1	18	2	1	aaaaa00aAaaaaaaaaaaaa	1	iiinintdedkedcked	0
CLASSV93P0029S1458	8	0	10	0	AAAAAA00A0000A0000	1	CCCLCLA8584581458	0
bromideisobserved	0	17	0	0	aaaaaaaaaaaaaaaaa	1	bbbrbrodedvedrved	0
V93P0029S1226234	3	0	13	0	A00A0000A0000000	1	VVV9V934342346234	0
byathermometerplaced	0	20	0	0	aaaaaaaaaaaaaaaaaaaa	1	bbbybyadedcedaced	0
appliedtogivethe	0	16	0	0	aaaaaaaaaaaaaaaa	1	aaapappehetheethe	0
1348tetraethylammoniumbromide	0	25	4	0	0000aaaaaaaaaaaaaaaaaaaaaaaaa	1	1113134edeidemide	0
100mL)(	1	1	3	1	000aA	1	1110100()(L)(mL)(	0
oilyresidue	0	11	0	0	aaaaaaaaaaa	1	oooioileuedueidue	0
bromideCLASSV93P0029S1226	8	7	10	0	aaaaaaaAAAAAA00A0000A0000	1	bbbrbro6262261226	0
880ethanol	0	7	3	0	000aaaaaaa	1	8888880lolnolanol	0
precipitationofthe	0	18	0	0	aaaaaaaaaaaaaaaaaa	1	ppprpreehethefthe	0
,duringwhichtimethe	0	18	0	1	aaaaaaaaaaaaaaaaaa	1	,,,d,duehetheethe	0
waterCLASSV93P0029S1	8	5	7	0	aaaaaAAAAAA00A0000A0	1	wwwawat1S19S129S1	0
.Thereaction	1	10	0	1	Aaaaaaaaaaa	1	...T.Thnoniontion	0
isfollowedbyimmediate	0	21	0	0	aaaaaaaaaaaaaaaaaaaaa	1	iiisisfeteateiate	0
ethanolCLASSV93P0029T0	8	7	7	0	aaaaaaaAAAAAA00A0000A0	1	eeeteth0T09T029T0	0
additionofethylacetate(	0	22	0	1	aaaaaaaaaaaaaaaaaaaaaa	1	aaadadd(e(te(ate(	0
stirbaris	0	9	0	0	aaaaaaaaa	1	ssststisisrisaris	0
)isusedto	0	8	0	1	aaaaaaaa	1	)))i)isotodtoedto	0
purity(	0	6	0	1	aaaaaa	1	pppupur(y(ty(ity(	0
3.5-cmellipsoidal	0	13	2	1	00aaaaaaaaaaaaa	1	333.3.5laldalidal	0
hotsolutionintoa	0	16	0	0	aaaaaaaaaaaaaaaa	1	hhhohotaoatoantoa	0
11).Flashcolumn	1	10	2	1	00Aaaaaaaaaaa	1	111111)nmnumnlumn	0
anorangeliquid	0	14	0	0	aaaaaaaaaaaaaa	1	aaananodiduidquid	0
100mL)(Note	2	4	3	1	000aAAaaa	1	1110100eteoteNote	0
reactionmixture.When	1	18	0	1	aaaaaaaaaaaaaaaAaaa	1	rrrereanenhenWhen	0
title	0	5	0	0	aaaaa	1	tttititeletleitle	0
andthesolutionseparatedfrom	0	27	0	0	aaaaaaaaaaaaaaaaaaaaaaaaaaa	1	aaanandmomromfrom	0
Synthesisof	1	10	0	0	Aaaaaaaaaaa	1	SSSySynfofsofisof	0
isfollowedbyimmediateaddition	0	29	0	0	aaaaaaaaaaaaaaaaaaaaaaaaaaaaa	1	iiisisfnoniontion	0
)furfuralCLASS	5	8	0	1	aaaaaaaaAAAAA	1	)))f)fuSSSASSLASS	0
round-bottomedflaskequippedwitha	0	31	0	1	aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa	1	rrrorouahathaitha	0
duringwhichtime	0	15	0	0	aaaaaaaaaaaaaaa	1	ddduduremeimetime	0
equipped	0	8	0	0	aaaaaaaa	1	eeeqequdedpedpped	0
intoa2-L	1	5	1	1	aaaaa0A	1	iiinintL-L2-La2-L	0
heatsourceandthesolution	0	24	0	0	aaaaaaaaaaaaaaaaaaaaaaaa	1	hhheheanoniontion	0
16411651silicagel	0	9	8	0	00000000aaaaaaaaa	1	1116164lelgelagel	0
isdissolvedinhotabsolute	0	24	0	0	aaaaaaaaaaaaaaaaaaaaaaaa	1	iiisisdeteutelute	0
(Note12)	1	3	2	1	Aaaa00	1	(((N(No)2)12)e12)	0
aqueoussolution	0	15	0	0	aaaaaaaaaaaaaaa	1	aaaqaqunoniontion	0
added,and	0	8	0	1	aaaaaaaa	1	aaadadddndand,and	0
thermometerplaced	0	17	0	0	aaaaaaaaaaaaaaaaa	1	ttththededcedaced	0
2-Lsingle-neckedround-bottomedflask	1	30	1	1	0Aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa	1	222-2-Lkskasklask	0
gel	0	3	0	0	aaa	0		0
filtrateisconcentratedbyrotary	0	30	0	0	aaaaaaaaaaaaaaaaaaaaaaaaaaaaaa	1	fffifilyryarytary	0
),distilled	0	9	0	1	aaaaaaaaa	1	))),),ddedledlled	0
thisperiodtheflaskis	0	20	0	0	aaaaaaaaaaaaaaaaaaaa	1	ttththisiskisskis	0
).A3.5-cm	1	2	2	1	A00aa	1	))).).Amcm-cm5-cm	0
HMFCLASSV93P0029	10	0	6	0	AAAAAAAAA00A0000	1	HHHMHMF9290290029	0
V93P0029S1226	3	0	10	0	A00A0000A0000	1	VVV9V936262261226	0
mmol)(	0	4	0	1	aaaa	1	mmmmmmo()(l)(ol)(	0
Amberlyst®15(1	1	8	3	1	Aaaaaaaaa000	1	AAAmAmb1(15(115(1	0
rotaryevaporatorfor1h	0	20	1	0	aaaaaaaaaaaaaaaaaaa0a	1	rrroroth1hr1hor1h	0
isremovedinvacuo(	0	16	0	1	aaaaaaaaaaaaaaaa	1	iiisisr(o(uo(cuo(	0
1257ethylacetateCLASSV93P0029	7	12	10	0	0000aaaaaaaaaaaaAAAAAA00A0000	1	11121259290290029	0
Amberlyst®15CLASSV93P0029	8	8	8	0	Aaaaaaaaa00AAAAAA00A0000	1	AAAmAmb9290290029	0
mL)	1	1	0	1	aA	0		0
,Amberlyst®15	1	8	2	1	Aaaaaaaaa00	1	,,,A,Am515®15t®15	0
°C)(	1	0	0	1	A	1	°°°C°C)()(C)(°C)(	0
roomtemperature.Theprecipitate	1	28	0	1	aaaaaaaaaaaaaaaAaaaaaaaaaaaaa	1	rrrorooeteatetate	0
(Note2	1	3	1	1	Aaaa0	1	(((N(No2e2te2ote2	0
(Note3	1	3	1	1	Aaaa0	1	(((N(No3e3te3ote3	0
